
German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;German Government Debt Benchmark - Zero Coupon;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;French Government Benchmark Zero;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;UK Government Debt Benchmark - Zero Coupon;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Italian Government Benchmark Zero;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;Japanese Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;US Government Debt Benchmark - Zero Coupon;
1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;300/12;360/12;1/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;480/12;600/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;3/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;1/12;7/12;14/12;1/12;3/12;6/12;12/12;24/12;36/12;48/12;60/12;84/12;108/12;120/12;180/12;240/12;360/12;
20091005;0.31607260;0.41896002;0.72556441;1.24442529;1.74691865;2.11540957;2.35412622;2.83097388;3.15141790;3.23418287;3.58425063;4.21421716;4.04922278;0.34583331;0.43455768;0.51617924;0.73658922;1.30082619;1.86142498;2.25411393;2.57202839;3.08067126;3.47608891;3.60656161;4.11590329;4.36009748;4.29325547;4.24871588;0.47800000;0.45000000;0.35100000;1.25638897;1.88465777;2.35430407;2.50399671;2.85958568;3.27340071;3.53284923;4.05186101;4.14668995;4.17763872;4.10624507;4.06260094;0.35779620;0.48320156;0.50731393;0.76035593;1.50830633;2.03189543;2.64898726;2.84457646;3.33274817;3.92689914;4.21057680;4.57905884;4.81509603;5.28802375;0.14500000;0.18000000;0.24009017;0.34044066;0.47140089;0.57761216;0.83833410;1.18885136;1.29992999;1.82590984;2.15287120;2.30818427;0.11155871;0.19107078;0.19272457;0.05551274;0.10016510;0.14892624;0.39785166;0.88824706;1.39182788;1.92645052;2.25011810;2.90655380;3.24338760;3.36601976;3.83362759;4.06783455;4.30231061;
20091006;0.33740789;0.43175426;0.73966622;1.24334732;1.75198873;2.12467077;2.36658463;2.85341808;3.17506477;3.25659609;3.60992858;4.24493082;4.07129398;0.34818567;0.44161560;0.52176081;0.74983995;1.31632382;1.87979749;2.27555762;2.59704221;3.10241869;3.49749518;3.62319984;4.13451813;4.36777644;4.29872843;4.25271970;0.47700000;0.45500000;0.34500000;1.24529711;1.87969137;2.34825635;2.51717804;2.87376609;3.28416488;3.53758206;4.05546189;4.14147484;4.16129509;4.10044484;4.05971992;0.37963149;0.49649579;0.53441986;0.77495775;1.50210120;2.03030434;2.64793989;2.84892319;3.34493433;3.94209654;4.23650879;4.60868321;4.84362022;5.31497546;0.15000000;0.18000000;0.24009017;0.33742619;0.46636054;0.57053187;0.82811593;1.16786600;1.27346072;1.79541322;2.12569790;2.28795194;0.10141445;0.19272813;0.19272457;0.05559687;0.07618556;0.14714736;0.41200652;0.91808138;1.42664077;1.96174584;2.28615906;2.93258980;3.28018460;3.40671188;3.88627585;4.12648167;4.36697048;
20091007;0.37385991;0.44686776;0.78131149;1.27234865;1.74935161;2.10434333;2.33357317;2.81920102;3.13846857;3.21051886;3.56459137;4.19825387;4.00671829;0.38354232;0.46626215;0.56207752;0.79126637;1.34454527;1.88651135;2.24381995;2.55153417;3.04738531;3.44590198;3.57685618;4.09000420;4.31990912;4.24736987;4.19903619;0.47800000;0.45700000;0.37900000;1.23797254;1.86305710;2.30738260;2.48072278;2.83836865;3.25888887;3.51572582;4.03824766;4.15522942;4.17695790;4.15278254;4.10885043;0.41658351;0.51210930;0.56116369;0.81710301;1.49976049;2.02848557;2.63925693;2.80260503;3.28069541;3.88005970;4.17769781;4.56631209;4.79758489;5.25026506;0.15000000;0.18500000;0.25009942;0.36050960;0.49150482;0.58757980;0.85868291;1.19344843;1.29911905;1.81011779;2.13446415;2.29722816;0.09127071;0.19272813;0.19272457;0.06351808;0.08617198;0.14256104;0.39378356;0.87610849;1.36632511;1.88987087;2.21351643;2.86069918;3.20809893;3.33474168;3.81617397;4.05731740;4.29874614;
20091008;0.35289360;0.40892675;0.80008708;1.29646425;1.77458185;2.13070553;2.36211975;2.86120850;3.18296164;3.25256871;3.61268556;4.25557520;4.06395199;0.37748095;0.46497453;0.57542994;0.80766223;1.37551168;1.91660855;2.27662464;2.57921162;3.06254218;3.44967585;3.57731420;4.08775569;4.31615470;4.24205829;4.19268767;0.47800000;0.45500000;0.37800000;1.22887282;1.85185212;2.29192959;2.46101840;2.81972463;3.23656558;3.48586682;3.99752349;4.11817683;4.14248822;4.11442774;4.08533390;0.39611721;0.47466828;0.59806845;0.83637861;1.53402961;2.07471972;2.67685661;2.84237277;3.31072254;3.90513514;4.20726077;4.59085554;4.82013565;5.26572629;0.14500000;0.18500000;0.25510860;0.36552358;0.49147386;0.58755010;0.85865155;1.17744762;1.28308036;1.78800459;2.11205180;2.28188666;0.09127071;0.20287666;0.19272457;0.03865209;0.06662583;0.14817072;0.41465043;0.90220984;1.40284459;1.93795491;2.26861838;2.92577206;3.27229971;3.39942498;3.89590886;4.14460508;4.39360463;
20091009;0.31595239;0.42363239;0.85564830;1.40923324;1.87338152;2.21941528;2.44258082;2.93039116;3.23547801;3.29578407;3.64919421;4.28434511;4.07694320;0.36489057;0.47512315;0.59858587;0.86757607;1.47897511;2.01648803;2.36231622;2.65682715;3.13128100;3.50278592;3.62728653;4.13538024;4.35713960;4.28133201;4.23082191;0.47800000;0.45700000;0.43100000;1.30540996;1.93289146;2.37436717;2.55631818;2.91981867;3.34122705;3.58410085;4.09768590;4.20486246;4.24538675;4.23776253;4.21344219;0.35967600;0.48987392;0.61671975;0.89243982;1.60565748;2.14504934;2.73235550;2.89363869;3.35020010;3.93747443;4.24934443;4.64196708;4.87918438;5.35071014;0.14500000;0.19000000;0.26011236;0.38058653;0.51667138;0.61786211;0.88914871;1.21357437;1.32474306;1.83053465;2.14899757;2.30527138;0.09127036;0.17243255;0.18257690;0.04649129;0.07432955;0.16503568;0.43964427;0.98910030;1.50327447;2.05609180;2.39741652;3.06139618;3.41472376;3.54435726;4.04828163;4.30071147;4.55345360;
20091012;0.33585746;0.42491362;0.82664302;1.37312478;1.84124268;2.18610896;2.41131190;2.90652580;3.21367156;3.27270930;3.63330977;4.27674730;4.07163038;0.35022534;0.43862761;0.58165306;0.86118748;1.44212802;1.98226306;2.33355882;2.63080778;3.11015710;3.48991127;3.62057623;4.14183759;4.37725494;4.30697869;4.26015201;0.47300000;0.45800000;0.39600000;1.26315166;1.87188449;2.29420113;2.47727195;2.84156757;3.27723522;3.51705904;4.02648374;4.14262860;4.20006752;4.18405791;4.19396663;0.38008106;0.49165516;0.60116300;0.86393454;1.56742309;2.11335293;2.69992735;2.86010916;3.32310476;3.91519962;4.22955921;4.62149762;4.86480101;5.34797958;0.14500000;0.19000000;0.26011236;0.38058653;0.51667138;0.61786211;0.88914871;1.21357437;1.32474306;1.83053465;2.14899757;2.30527138;0.09127036;0.17243255;0.18257690;0.04649129;0.07432955;0.16503568;0.43964427;0.98910030;1.50327447;2.05609180;2.39741652;3.06139618;3.41472376;3.54435726;4.04828163;4.30071147;4.55345360;
20091013;0.27900824;0.41345875;0.83934275;1.34576512;1.80458406;2.14518869;2.37352829;2.87612716;3.19573256;3.26061344;3.63832117;4.30327604;4.10029145;0.29186765;0.43006274;0.58034220;0.85044219;1.42069220;1.95979627;2.31613179;2.61856687;3.10820191;3.49549821;3.63622548;4.16605855;4.40989302;4.34178857;4.29640821;0.47300000;0.46000000;0.43800000;1.28612556;1.89188076;2.30484270;2.49119613;2.86002420;3.30873246;3.53530870;4.05052250;4.17853013;4.26460241;4.24922616;4.25975139;0.32373184;0.48070029;0.59405205;0.87713427;1.54809814;2.10581356;2.69606631;2.86052701;3.33800346;3.94507399;4.26403784;4.65540663;4.90959470;5.42645926;0.14500000;0.19000000;0.26011236;0.37857551;0.51667920;0.60769813;0.89236392;1.22429690;1.33549378;1.84726356;2.16592682;2.32896186;0.09127071;0.17243255;0.17242970;0.05059293;0.07552941;0.16324918;0.41197772;0.92843020;1.43434209;1.99539915;2.34125966;3.00801267;3.36654197;3.49820951;4.00262572;4.25530250;4.50829225;
20091014;0.36513457;0.44598520;0.86305176;1.39914665;1.86018728;2.19991957;2.43051270;2.94468392;3.27162086;3.34361349;3.72185219;4.39112491;4.17515074;0.37590754;0.45786603;0.58987278;0.87540527;1.45962285;2.00600715;2.37180336;2.67918232;3.17832590;3.56888051;3.70244155;4.22904808;4.46891446;4.39916436;4.35268805;0.47700000;0.46800000;0.44400000;1.35796901;1.96405510;2.38253130;2.58280982;2.95858787;3.42131384;3.63146514;4.14725423;4.26031659;4.31403132;4.28849851;4.28493471;0.41035818;0.51372674;0.62117800;0.90134328;1.57426024;2.13877454;2.73299349;2.89741869;3.38861803;4.00529520;4.32679632;4.70849396;4.96161413;5.47868847;0.15000000;0.19000000;0.24508514;0.36554268;0.50665636;0.59766264;0.88433487;1.22685910;1.33588073;1.85920090;2.18173203;2.33739915;0.11155871;0.18258009;0.18257690;0.06269423;0.09141346;0.14764512;0.41661743;0.95543112;1.47403714;2.04307269;2.39426472;3.09186194;3.45328914;3.58600861;4.09198908;4.34545069;4.59922708;
20091015;0.34480797;0.44016854;0.90858232;1.47263111;1.94930647;2.29452066;2.53382451;3.03673964;3.34461653;3.41081792;3.78169408;4.44354829;4.21885773;0.35601445;0.44883768;0.58954068;0.91336341;1.51604045;2.06396175;2.43094905;2.73414681;3.22375019;3.59375727;3.73836800;4.26046249;4.48267123;4.41100810;4.36325781;0.48000000;0.47000000;0.45500000;1.40752739;2.02105519;2.44604721;2.65706141;3.04637659;3.49833892;3.69915487;4.18708639;4.29101029;4.32948734;4.29333150;4.24915300;0.39053157;0.50841007;0.64335444;0.94737384;1.65406956;2.22661730;2.82837659;2.99271037;3.48240465;4.07695212;4.39860533;4.76645059;5.01340772;5.51376879;0.15000000;0.19000000;0.24508514;0.37056950;0.51674952;0.61285028;0.89445103;1.24028285;1.36023826;1.89218404;2.21135056;2.35994746;0.15214085;0.19272813;0.19272457;0.05983549;0.06484748;0.15111563;0.44030561;0.98639824;1.51270514;2.08823004;2.44314599;3.14057850;3.49621199;3.62716321;4.13024203;4.38224734;4.63456375;
20091016;0.35363730;0.44792832;0.91152554;1.48679535;1.94605463;2.29651228;2.53369283;3.03330338;3.33539763;3.39806050;3.77360098;4.44054578;4.22072827;0.36349000;0.45951091;0.60053193;0.92261316;1.54426853;2.08037369;2.44229119;2.73939192;3.21827931;3.58403075;3.73008822;4.26079288;4.49516529;4.42827337;4.38370051;0.48000000;0.47700000;0.43700000;1.43605491;2.06105649;2.49776018;2.70121827;3.08962284;3.53975780;3.73714588;4.22324184;4.32282449;4.35116989;4.30711253;4.24722805;0.39986090;0.51666986;0.63840762;0.95081706;1.65511743;2.21783641;2.80099297;2.94926290;3.42538020;4.03421442;4.37096518;4.74909115;5.00727284;5.53638784;0.15000000;0.19000000;0.25009393;0.37558428;0.52177397;0.62296823;0.90463377;1.25057805;1.36729872;1.90870193;2.23444632;2.39665996;0.11155837;0.18258009;0.19272457;0.06093064;0.06985486;0.16133636;0.45073217;0.99276285;1.50040679;2.05979572;2.40467662;3.08312790;3.43750442;3.56773653;4.06174437;4.30919768;4.55695105;
20091019;0.35564589;0.44501131;0.92024459;1.47971294;1.93279578;2.28113241;2.52255761;3.03091255;3.33754611;3.41095417;3.78990576;4.46221521;4.23494417;0.36453048;0.46005310;0.61191976;0.93507268;1.52726146;2.06607039;2.43287653;2.73345943;3.21617566;3.58910766;3.73685166;4.26628013;4.50795847;4.44136274;4.39698714;0.48500000;0.47700000;0.47600000;1.42053282;2.05270000;2.49255341;2.68743423;3.08804709;3.52987642;3.73463944;4.21250911;4.33658243;4.34347397;4.30258433;4.24592547;0.40236949;0.51425285;0.64689219;0.96003611;1.67438323;2.22733598;2.79732824;2.94029679;3.40414159;4.01208399;4.34356772;4.71361199;4.96451053;5.46185609;0.15000000;0.19500000;0.25008845;0.38060642;0.52680603;0.63309570;0.92000301;1.26077993;1.37208359;1.90780664;2.22726011;2.38290933;0.12170348;0.18258009;0.18257690;0.05813662;0.07798238;0.18094843;0.44848787;1.00908977;1.51179655;2.06576988;2.40894647;3.07869707;3.41904805;3.54473841;4.02528270;4.26598012;4.50696150;
20091020;0.30887943;0.43840297;0.86839036;1.44211444;1.88794341;2.23199814;2.47547842;2.97900327;3.27610847;3.35078400;3.72154943;4.38098349;4.15391084;0.32036498;0.46424349;0.60632705;0.91229589;1.47935993;1.99975824;2.35830311;2.65686862;3.14289514;3.52500735;3.67841672;4.21498843;4.45792969;4.39207121;4.34818662;0.49000000;0.48000000;0.38000000;1.35759025;1.99977099;2.44785072;2.64053748;3.04862086;3.48051791;3.69113172;4.18687163;4.31310135;4.30839077;4.26155063;4.23503362;0.35610303;0.50814450;0.64927740;0.90868189;1.63766310;2.18276530;2.73079182;2.86214941;3.32453109;3.94381560;4.27314109;4.64380708;4.91093306;5.44248047;0.15000000;0.19500000;0.26010665;0.38560877;0.52675956;0.63814066;0.92507995;1.27125508;1.38258803;1.93017079;2.24988028;2.41230786;0.09127071;0.18258009;0.18257690;0.06099803;0.08357754;0.16958984;0.43315394;0.96116048;1.45175392;2.00677822;2.35134032;3.02691018;3.37212550;3.49965948;3.98596146;4.22954806;4.47342555;
20091021;0.35058964;0.41659834;0.89100000;1.46922874;1.92130438;2.27068984;2.52491077;3.04432168;3.36252881;3.44182028;3.82240737;4.49862366;4.26863147;0.36014861;0.46253098;0.60364869;0.93051805;1.52145639;2.04582276;2.40635765;2.70602367;3.19379058;3.59111478;3.74779272;4.29574536;4.55388119;4.48833048;4.44465085;0.48700000;0.48300000;0.54100000;1.53557196;2.19309653;2.63347711;2.82411255;3.22554316;3.64421825;3.84244497;4.33663207;4.44254594;4.40923605;4.35659520;4.30090880;0.39831324;0.48683988;0.65688662;0.93179152;1.68923214;2.24017256;2.77469180;2.91103741;3.38388531;4.01779262;4.35770522;4.73521464;5.00830355;5.58249895;0.15000000;0.19500000;0.25008845;0.38060642;0.52174847;0.63617546;0.93035620;1.27660306;1.39340749;1.94122235;2.27384844;2.43996001;0.07098475;0.16228550;0.16228298;0.05048770;0.07092278;0.16978130;0.44456868;1.00538886;1.51333685;2.06722830;2.41195407;3.09319774;3.42696356;3.55119984;4.03673647;4.27993892;4.52343126;
20091022;0.36222097;0.41384912;0.85406298;1.44426584;1.89726496;2.24341452;2.49861366;3.02328542;3.34709678;3.43111945;3.81050873;4.48517693;4.25899532;0.37254038;0.42707743;0.58254118;0.86461208;1.50654200;2.02520284;2.38276676;2.67897499;3.16507830;3.55758357;3.71188698;4.25466566;4.50946112;4.44386604;4.40015687;0.48500000;0.49200000;0.50600000;1.52370410;2.18840023;2.63084203;2.83649436;3.24782605;3.66300964;3.85758146;4.36140635;4.46374061;4.40677318;4.32264305;4.23828575;0.41044457;0.48459066;0.63349288;0.89535451;1.68348835;2.23177429;2.75563244;2.88613597;3.34990236;3.97182539;4.31120348;4.68321948;4.95107335;5.51063813;0.15000000;0.19500000;0.27012599;0.39563952;0.53175041;0.64314032;0.95083793;1.28661180;1.40891623;1.95709394;2.28360373;2.44575791;0.07098475;0.16228550;0.16228298;0.02570131;0.05396555;0.15826148;0.41966358;0.99606908;1.51315032;2.07667821;2.42810995;3.12326491;3.45707611;3.58146602;4.06747766;4.31091840;4.55464956;
20091023;0.36515679;0.41841450;0.85612872;1.47054317;1.92874265;2.28124970;2.53652262;3.07040680;3.39443267;3.48087320;3.85289092;4.52040599;4.28322859;0.37273351;0.43005435;0.57500619;0.86503530;1.51844577;2.05009751;2.41603507;2.71436184;3.20151033;3.59940487;3.76057483;4.31391950;4.58142657;4.50997957;4.46237318;0.48000000;0.48700000;0.48400000;1.46101330;2.13366413;2.58433487;2.80389066;3.21483925;3.63546947;3.82234869;4.32407064;4.44175400;4.36263065;4.24781123;4.19172789;0.41388039;0.48965604;0.61266944;0.89792024;1.70487596;2.25991467;2.78497600;2.92137647;3.39204647;4.02709597;4.37032836;4.73938300;4.99781769;5.54833478;0.15000000;0.19500000;0.28014645;0.41070082;0.55189674;0.66841016;0.96590956;1.29647562;1.40571099;1.93873698;2.25242248;2.40854825;0.05070076;0.15213895;0.15213673;0.03711984;0.06346476;0.17538233;0.47123195;1.06191741;1.59152635;2.16127384;2.51646247;3.20165195;3.52591196;3.64699575;4.12166749;4.35941810;4.59744563;
20091026;0.35564589;0.40959893;0.86288200;1.46146365;1.92476814;2.29608093;2.56200158;3.08824005;3.40651076;3.49420097;3.86253950;4.52589251;4.28046279;0.36426788;0.42159851;0.55457269;0.87465338;1.52063234;2.05612461;2.42846978;2.73016665;3.21269258;3.60172173;3.76158845;4.31001280;4.57260533;4.50803891;4.46501482;0.47700000;0.47700000;0.47200000;1.47125315;2.15429377;2.60713463;2.83098076;3.22416853;3.64500483;3.83694668;4.32546094;4.41469164;4.32914949;4.20731190;4.14647939;0.40486949;0.48134047;0.62447617;0.90517352;1.68559778;2.25761022;2.79006013;2.93989768;3.40604477;4.03215525;4.37058101;4.73438025;4.98858852;5.52546662;0.15000000;0.20500000;0.29015532;0.43581570;0.58718180;0.70374859;1.00667076;1.33228769;1.43835288;1.96981434;2.28407871;2.44041618;0.06084254;0.15213895;0.15213673;0.04388010;0.06710358;0.19337346;0.47211795;1.08907534;1.63128159;2.21205221;2.57572741;3.27034414;3.59855678;3.72151265;4.20282833;4.44391244;4.68528118;
20091027;0.34697829;0.41581155;0.81482907;1.38403923;1.83887969;2.20256869;2.45970788;2.97947591;3.31339388;3.41295554;3.78609861;4.45296880;4.22658303;0.35732455;0.42770331;0.52162467;0.83011477;1.43738888;1.96278201;2.33231925;2.62991557;3.11243273;3.51168277;3.67362776;4.23276715;4.51002704;4.45345728;4.41575940;0.46800000;0.46300000;0.38000000;1.39697737;2.08168743;2.52996903;2.75045163;3.12984214;3.54383711;3.73521068;4.23423032;4.33546586;4.24841271;4.14515510;4.10747467;0.39670189;0.48805309;0.58795405;0.85762060;1.62110816;2.17890811;2.69290242;2.83486060;3.28694322;3.92970730;4.27178327;4.64256901;4.90010895;5.44490967;0.15000000;0.20000000;0.28515085;0.43583668;0.58922886;0.70885745;1.01701032;1.34273316;1.44335490;1.96329577;2.28013375;2.43383288;0.05070083;0.14199289;0.15213673;0.04571538;0.07555322;0.16908550;0.44788317;0.99505881;1.52423209;2.09405966;2.45184245;3.14207910;3.48892312;3.61787012;4.10772662;4.35309663;4.59876161;
20091028;0.33467184;0.41554024;0.81412389;1.37396145;1.83287154;2.19966741;2.45784910;2.97536517;3.29763602;3.39484164;3.76169989;4.41961894;4.19278713;0.34545695;0.42679960;0.51683876;0.81972547;1.42104680;1.95295144;2.32566676;2.62754524;3.11020624;3.51262610;3.66973863;4.22145612;4.49439465;4.43380253;4.39342547;0.46300000;0.46200000;0.38400000;1.41316629;2.09692895;2.52626674;2.77480294;3.14082907;3.54909386;3.73683901;4.23890404;4.34026983;4.24982608;4.15337587;4.11518620;0.38489544;0.48828178;0.60438309;0.85741541;1.59370554;2.16430332;2.68032151;2.83036519;3.28789725;3.92871178;4.26461580;4.62845648;4.87971945;5.41284743;0.15000000;0.20500000;0.27512401;0.43082703;0.59737941;0.70579541;1.03784071;1.36377855;1.45349456;1.96785116;2.27973950;2.43943280;0.06084254;0.15213895;0.19970095;0.04188007;0.07077804;0.16228735;0.42879807;0.93579991;1.47781319;2.05181063;2.41258785;3.10358986;3.45147044;3.58135095;4.07999734;4.32977836;4.57986510;
20091029;0.36235775;0.44065969;0.86724849;1.44936839;1.90750515;2.28713179;2.55834506;3.05455149;3.37283345;3.46784495;3.82049894;4.46300318;4.23203735;0.37371980;0.44791821;0.57216730;0.87933879;1.50112507;2.04162203;2.42015835;2.72374994;3.18836377;3.58672580;3.73697437;4.26467345;4.53935698;4.47803294;4.43716836;0.46300000;0.46500000;0.46200000;1.45916854;2.17731109;2.60481120;2.85024954;3.20886009;3.61558052;3.79882553;4.30248014;4.37821061;4.32270749;4.22496165;4.18473349;0.41308135;0.51390123;0.66041206;0.91104001;1.68148140;2.26118670;2.78092592;2.94011736;3.38943151;4.00485654;4.34105349;4.70657325;4.94816715;5.47248782;0.15500000;0.20000000;0.26010095;0.40068954;0.56211122;0.66844477;1.01788259;1.34901023;1.43867457;1.96429947;2.27211939;2.42873770;0.10141445;0.20287666;0.20287272;0.02094830;0.05938520;0.17108173;0.43662401;0.97738870;1.53788623;2.12495855;2.47802249;3.17745987;3.53290289;3.66492951;4.16140675;4.41009903;4.65909425;
20091030;0.34819641;0.43498692;0.84226534;1.40106779;1.82931832;2.18884179;2.44918967;2.94458649;3.26805647;3.36171124;3.70881321;4.34028147;4.15167515;0.35892496;0.44550415;0.56456279;0.85747016;1.43870769;1.95398631;2.31948760;2.62575399;3.09433610;3.49450182;3.64111657;4.17195638;4.45572610;4.39672512;4.35740785;0.46500000;0.46500000;0.43400000;1.43101028;2.14692283;2.55952166;2.81355070;3.16865120;3.57613879;3.75668082;4.27034145;4.35334234;4.27282119;4.19307812;4.11699028;0.39942001;0.50872845;0.58115997;0.88655687;1.61069267;2.18959938;2.70681642;2.86123430;3.29104602;3.89837585;4.24966208;4.63498295;4.87258871;5.38697743;0.15500000;0.19500000;0.26511286;0.40570837;0.56714089;0.68061546;1.01767425;1.34879144;1.44393156;1.95802662;2.26585276;2.42268327;0.08112729;0.15213895;0.15213673;0.02565990;0.05469570;0.16479559;0.39065122;0.89972630;1.43603773;2.00688399;2.35016795;3.07059116;3.42378732;3.55509545;4.04983152;4.29765029;4.54577004;
20091102;0.34615578;0.44899931;0.85919158;1.39089838;1.82323123;2.18482345;2.44515576;2.95155703;3.28193582;3.38394527;3.73194482;4.36592465;4.18580871;0.35445957;0.46049667;0.55351216;0.87156781;1.44684601;1.96255396;2.33245083;2.64205555;3.11462866;3.52050469;3.67019956;4.20662902;4.49382591;4.43079679;4.38879658;0.46500000;0.46800000;0.44600000;1.46134507;2.19607854;2.62149699;2.88096044;3.22281500;3.61560047;3.78535133;4.29773926;4.35111009;4.29164210;4.20960464;4.15551142;0.39787939;0.52324085;0.59460037;0.90398310;1.60048702;2.18090960;2.69915343;2.85738603;3.29830978;3.90857918;4.26423469;4.65756106;4.89556369;5.42590455;0.15500000;0.19500000;0.26010357;0.39566348;0.54391676;0.65634152;0.98697836;1.31779466;1.40195678;1.90941051;2.22292026;2.35877616;0.15214085;0.17243255;0.17242970;0.03214365;0.06169578;0.17225447;0.42373313;0.93067348;1.47467800;2.03986224;2.38036538;3.09967821;3.46137090;3.59580281;4.09568856;4.34609151;4.59680167;
20091103;0.32818315;0.43466198;0.85921437;1.38789695;1.82329305;2.19740911;2.46093195;2.98843218;3.33046869;3.44447140;3.79458227;4.43448977;4.25538982;0.38170044;0.46029415;0.53293232;0.86984144;1.41379665;1.93827496;2.32474798;2.65267655;3.15273355;3.57438873;3.73115543;4.26985604;4.55444357;4.49463603;4.45478152;0.46500000;0.46700000;0.41900000;1.46055619;2.21599757;2.66153179;2.92633399;3.29598183;3.68201970;3.85201387;4.38970255;4.41979012;4.38931681;4.28930338;4.21694060;0.38040675;0.50940351;0.59298223;0.90450589;1.61370696;2.20706583;2.72967289;2.88733696;3.33511926;3.95119022;4.30149041;4.71190697;4.94767914;5.49148499;0.15500000;0.19500000;0.26010357;0.39566348;0.54391676;0.65634152;0.98697836;1.31779466;1.40195678;1.90941051;2.22292026;2.35877616;0.12170348;0.17243255;0.17242970;0.04681343;0.05387352;0.16531300;0.41642187;0.92484406;1.47473949;2.04903113;2.39572888;3.14032566;3.50854119;3.64554560;4.15510382;4.41036086;4.66593705;
20091104;0.36149322;0.44127880;0.86550137;1.42928629;1.86273953;2.23072981;2.49330077;3.02225269;3.37388249;3.49278660;3.84818752;4.49694475;4.31762461;0.38609774;0.46740557;0.57059839;0.88130506;1.46950910;1.99121824;2.36658417;2.67961243;3.15955735;3.58601596;3.74792215;4.29477812;4.58791056;4.53009586;4.49156872;0.46500000;0.46300000;0.44100000;1.47051456;2.24777108;2.70611206;2.99258469;3.36218868;3.74632111;3.92905659;4.47735983;4.51654531;4.44887916;4.35426758;4.31884774;0.41421682;0.51652034;0.61301107;0.91129289;1.64610032;2.24215106;2.75011859;2.91381403;3.34726103;3.94855970;4.29647483;4.72442868;4.96339263;5.52903616;0.15500000;0.20000000;0.28013703;0.41069220;0.56707221;0.68870561;1.00711684;1.34348297;1.43315200;1.93544495;2.24307269;2.37230616;0.11155871;0.17118964;0.18257690;0.04811544;0.05135140;0.15586478;0.41589227;0.91112385;1.47800601;2.06597674;2.42160278;3.17792672;3.56026142;3.70183611;4.21892880;4.47796717;4.73733412;
